OPEID - Price,OPEID - 300,Name,NetPrice,DefRate,Program Length,College Type,Defaults,Loans
342100,3421,Bob Jones University,16258,1.2,8,2,7,553
3819300,38193,American Public University System,11470,23.8,8,3,5177,21671
3698304,36983,West Coast University-Dallas,36794,2.7,8,3,52,1884
1072720,10727,DeVry University-Ohio,27121,11.2,8,3,4118,36680
638506,6385,Chamberlain College of Nursing-Virginia,32885,3.8,8,3,315,8093
458607,4586,Kaplan University-Cedar Falls Campus,21960,13.7,8,1,5116,37249
1072700,10727,DeVry University-Illinois,29566,11.2,8,3,4118,36680
3698302,36983,West Coast University-Ontario,42809,2.7,8,3,52,1884
1072706,10727,DeVry University-California,27224,11.2,8,3,4118,36680
2541200,25412,Stratford University,24821,17.1,8,3,235,1369
458608,4586,Kaplan University-Omaha Campus,22215,13.7,8,1,5116,37249
1072702,10727,DeVry University-Arizona,29039,11.2,8,3,4118,36680
267817,2678,Bryant & Stratton College-Akron,17863,18.8,6,3,1809,9604
2260800,22608,Huertas College,7180,4.6,6,3,3,65
3698301,36983,West Coast University-Orange County,47233,2.7,8,3,52,1884
458617,4586,Kaplan University-Augusta Campus,17784,13.7,8,1,5116,37249
3242300,32423,Career Networks Institute,20573,5,6,3,18,357
638510,6385,Chamberlain College of Nursing-Indiana,30393,3.8,8,3,315,8093
458600,4586,Kaplan University-Davenport Campus,18462,13.7,8,1,5116,37249
746900,7469,Hussian College School of Art,20043,12.2,6,3,6,49
396500,3965,Bay State College,31057,7,6,3,40,568
1206400,12064,Hamilton Technical College,16635,17.7,6,3,27,152
4127900,41279,Trident University International,13175,3.7,8,3,33,885
405725,4057,National American University-Colorado Springs South,18759,23.7,8,3,1623,6835
267813,2678,Bryant & Stratton College-Milwaukee,17633,18.8,6,3,1809,9604
3267300,32673,Capella University,16538,6.5,8,3,1181,18035
1072714,10727,DeVry University-Georgia,28039,11.2,8,3,4118,36680
2260602,22606,National University College-Rio Grande,9439,24.7,8,3,762,3085
3427500,34275,University of Antelope Valley,14148,4.2,8,3,25,586
3010620,30106,Virginia College-Charleston,18071,20.4,8,3,2939,14360
493402,4934,Daymar College-Bowling Green,23762,27.1,6,3,288,1062
739400,7394,Berkeley College-New York,28609,11.9,6,3,313,2621
2179905,21799,Argosy University-Hawaii,17638,15.5,8,3,3079,19780
1303900,13039,South University–Savannah Online,23798,14.5,8,3,2196,15142
267815,2678,Bryant & Stratton College-Bayshore,17319,18.8,6,3,1809,9604
4121500,41215,Columbia Southern University,10287,9.3,8,3,458,4886
2578200,25782,Nossi College of Art,22339,9,8,3,11,121
1014800,10148,Colorado Technical University-Colorado Springs,19856,19.6,8,3,3248,16512
2260601,22606,National University College-Arecibo,8282,24.7,8,3,762,3085
2260604,22606,National University College-Caguas,9173,24.7,8,3,762,3085
456800,4568,Midstate College,19132,5.2,8,3,15,286
4157400,41574,National Paralegal College,15043,16.7,8,3,72,429
3115001,31150,Arizona College-Mesa,20711,20.5,6,3,171,832
458615,4586,Kaplan University-Maine Campus,17098,13.7,8,1,5116,37249
3724300,37243,DigiPen Institute of Technology,33076,2.3,8,3,5,216
962106,9621,Herzing University-Atlanta,23543,13.6,8,2,786,5770
170300,1703,Kendall College,28252,10.2,6,3,71,692
2330100,23301,Pioneer Pacific College,21323,16,6,3,140,873
3083700,30837,Galen College of Nursing-Louisville,23863,9,6,3,207,2282
267812,2678,Bryant & Stratton College-Richmond,15926,18.8,6,3,1809,9604
493401,4934,Daymar College-Clarksville,25973,27.1,6,3,288,1062
145935,1459,Strayer University-Pennsylvania,25763,10.6,8,3,2527,23813
767800,7678,Spartan College of Aeronautics and Technology,23296,14.7,6,3,69,467
1072795,10727,DeVry College of New York,27223,11.2,8,3,4118,36680
1235800,12358,Plaza College,12642,0.7,6,3,3,388
962102,9621,Herzing University-Toledo,20897,13.6,8,2,786,5770
869424,8694,Rasmussen College-Kansas,18950,7.1,8,3,804,11188
267807,2678,Bryant & Stratton College-Albany,13581,18.8,6,3,1809,9604
3128100,31281,College of Health Care Professions-Northwest,25336,13.4,6,3,168,1251
457900,4579,International Business College-Fort Wayne,16180,7.5,5,3,32,426
2128600,21286,The Art Institute of Cincinnati-AIC College of Design,25091,18.4,6,3,7,38
3889300,38893,Stanbridge College,25027,3,8,3,16,523
461900,4619,Sullivan University,23262,13.4,8,3,309,2290
107400,1074,Grand Canyon University,21168,6.1,8,3,1841,29753
3010602,30106,Virginia College-Huntsville,17688,20.4,8,3,2939,14360
405700,4057,National American University-Rapid City,17632,23.7,8,3,1623,6835
3043900,30439,Newschool of Architecture and Design,35270,7.4,8,3,16,216
1111700,11117,Alliant International University-San Diego,19190,3.3,8,3,27,809
746600,7466,LIM College,36040,4.6,8,3,20,430
2113610,21136,American InterContinental University-Houston,19962,19.8,8,3,2260,11403
2179928,21799,Argosy University-Los Angeles,21327,15.5,8,3,3079,19780
1072784,10727,DeVry University-Tennessee,29031,11.2,8,3,4118,36680
2218805,22188,Brookline College-Tucson,22178,14.6,8,3,284,1934
117700,1177,Cogswell College,23304,12.9,8,3,20,155
1009800,10098,Neumont University,25113,5.6,6,3,7,125
1013000,10130,Wade College,21153,14.7,6,3,20,136
716400,7164,Bryan University,18826,11.3,8,3,106,938
962110,9621,Herzing University-Kenner,21815,13.6,8,2,786,5770
4169800,41698,Gurnick Academy of Medical Arts,23882,6,6,3,36,600
1246117,12461,Lincoln College of Technology-West Palm Beach,24396,8.7,5,3,538,6130
2189100,21891,Centro de Estudios Multidisciplinarios-San Juan,7000,0.3,6,3,1,252
466610,4666,American College for Medical Careers,18109,15.3,6,3,274,1787
2179938,21799,Argosy University-The Art Institute of California-Hollywood,28044,15.5,8,3,3079,19780
1072718,10727,DeVry University-New Jersey,21203,11.2,8,3,4118,36680
2217100,22171,Pima Medical Institute-Tucson,20478,7.9,6,3,555,6993
962104,9621,Herzing University-Brookfield,20383,13.6,8,2,786,5770
962111,9621,Herzing University-Winter Park,23454,13.6,8,2,786,5770
3066300,30663,Bryan University,19919,13.6,8,3,55,403
2334400,23344,Centura College-Virginia Beach,25537,10.8,6,3,122,1128
1111200,11112,FIDM-Fashion Institute of Design & Merchandising-Los Angeles,37959,7.6,8,3,137,1795
2547600,25476,Florida National University-Main Campus,20361,9.6,8,3,98,1013
2179932,21799,Argosy University-Inland Empire,21132,15.5,8,3,3079,19780
750200,7502,Berkeley College-Woodland Park,25706,13,8,3,372,2859
4112300,41123,Louisiana Culinary Institute,21454,6.7,5,3,7,104
3027702,30277,Pacific College of Oriental Medicine-Chicago,25220,8,8,3,35,435
2260603,22606,National University College-Ponce,8119,24.7,8,3,762,3085
2053700,20537,Eastwick College-Ramsey,27706,2.5,6,3,15,579
4037300,40373,Los Angeles Film School,29005,22.1,6,3,267,1205
1208800,12088,Sullivan College of Technology and Design,23301,14.2,6,3,25,175
267814,2678,Bryant & Stratton College-Wauwatosa,14938,18.8,6,3,1809,9604
188100,1881,Ashford University,18235,13.5,8,3,5436,40148
962105,9621,Herzing University-Akron,21276,13.6,8,2,786,5770
267802,2678,Bryant & Stratton College-Online,13427,18.8,6,3,1809,9604
267811,2678,Bryant & Stratton College-Virginia Beach,15587,18.8,6,3,1809,9604
998900,9989,Santa Barbara Business College-Ventura,16554,11.2,8,3,29,257
489000,4890,Central Penn College,18293,11.8,8,3,88,744
4131700,41317,Southwest University at El Paso,17363,4.6,6,3,47,1020
1072709,10727,DeVry University-Colorado,28699,11.2,8,3,4118,36680
753100,7531,Academy of Art University,29301,5.3,8,3,244,4602
3414500,34145,Acupuncture and Massage College,16156,2.9,8,3,3,102
2189103,21891,Centro de Estudios Multidisciplinarios-Bayamon,6834,0.3,6,3,1,252
458605,4586,Kaplan University-Des Moines Campus,18965,13.7,8,1,5116,37249
3218300,32183,University of the Potomac-Washington DC Campus,21053,16.7,8,3,30,179
3039900,30399,Fremont College,21542,11.8,8,3,34,288
746800,7468,School of Visual Arts,42742,4.1,8,3,34,817
638504,6385,Chamberlain College of Nursing-Florida,29698,3.8,8,3,315,8093
2361600,23616,Concorde Career College-Kansas City,21466,21.4,6,3,229,1069
2161800,21618,Musicians Institute,34970,8.5,8,3,41,480
1303912,13039,South University-The Art Institute of Dallas,22570,14.5,8,3,2196,15142
2158400,21584,Harrison College-Indianapolis,21711,20.1,6,3,708,3521
267809,2678,Bryant & Stratton College-Eastlake,13934,18.8,6,3,1809,9604
1303919,13039,The Art Institute of Raleigh-Durham,24252,14.5,8,3,2196,15142
3973300,39733,SAE Expression College,26969,13.5,6,3,31,229
2578000,25780,Santa Barbara Business College-Santa Maria,14909,10.9,6,3,15,137
267803,2678,Bryant & Stratton College-Greece,12511,18.8,6,3,1809,9604
3010600,30106,Virginia College-Birmingham,16296,20.4,8,3,2939,14360
2576900,25769,Charter College,26520,13.6,6,3,376,2753
2179944,21799,Argosy University-The Art Institute of California-Orange County,23872,15.5,8,3,3079,19780
4122300,41223,Grantham University,12766,22.7,8,3,1174,5171
3164300,31643,The Creative Center,34746,0,6,3,0,43
2599705,25997,Vatterott College-Sunset Hills,18406,25.9,6,3,1420,5464
1048900,10489,American National University-Lexington,17973,13.7,8,3,122,888
869408,8694,Rasmussen College-North Dakota,18695,7.1,8,3,804,11188
479900,4799,Monroe College,12032,3.9,8,3,120,3068
1303908,13039,South University-Tampa,23337,14.5,8,3,2196,15142
4118700,41187,American Business and Technology University,22573,15.2,6,3,23,151
3122600,31226,Eastern International College-Jersey City,19289,0,6,3,0,220
372600,3726,American National University,18428,12.4,8,3,214,1722
2260600,22606,National University College-Bayamon,9238,24.7,8,3,762,3085
2304300,23043,Platt College-San Diego,35949,10,6,3,12,120
2192800,21928,The Restaurant School at Walnut Hill College,30836,14.4,6,3,31,215
869402,8694,Rasmussen College-Illinois,17363,7.1,8,3,804,11188
2113613,21136,American InterContinental University-Atlanta,19244,19.8,8,3,2260,11403
1019800,10198,ECPI University,18989,12.3,8,3,646,5230
1072717,10727,DeVry University-Missouri,23065,11.2,8,3,4118,36680
869400,8694,Rasmussen College-Minnesota,16447,7.1,8,3,804,11188
520800,5208,The College of Westchester,16933,5.3,6,3,30,556
461800,4618,Spencerian College-Louisville,23621,15.4,6,3,79,512
1303900,13039,South University–Savannah Online,23798,14.5,8,3,2196,15142
2218800,22188,Brookline College-Phoenix,26629,14.6,8,3,284,1934
2179936,21799,Argosy University-Chicago,17273,15.5,8,3,3079,19780
3113600,31136,Southern California Institute of Technology,24026,3.9,6,3,11,277
927004,9270,The Art Institute of Charleston,23778,18.8,6,3,723,3845
2098869,20988,University of Phoenix-Colorado,17695,12.3,8,3,17127,139070
4118800,41188,New York Film Academy,38779,6.9,8,3,20,286
1116603,11166,Broadview Entertainment Arts University,19198,13.7,8,3,69,501
2179945,21799,Argosy University-The Art Institute of California-Sacramento,23065,15.5,8,3,3079,19780
3027701,30277,Pacific College of Oriental Medicine-New York,23889,8,8,3,35,435
2559000,25590,University of Advancing Technology,27079,10.9,8,3,42,383
849500,8495,Jamestown Business College,7814,18.4,6,3,21,114
267808,2678,Bryant & Stratton College-Parma,15589,18.8,6,3,1809,9604
2291300,22913,The Art Institute of Seattle,25213,14,6,3,105,750
2572800,25728,Vista College-Online,22097,16.9,6,3,35,206
1072722,10727,DeVry University-Pennsylvania,24511,11.2,8,3,4118,36680
638503,6385,Chamberlain College of Nursing-Arizona,30873,3.8,8,3,315,8093
927000,9270,The Art Institute of Atlanta,22356,18.8,6,3,723,3845
1019500,10195,The Art Institute of Fort Lauderdale,21692,14.6,6,3,150,1024
4194400,41944,American College of Healthcare Sciences,19519,10.9,8,3,9,82
869414,8694,Rasmussen College-Wisconsin,17143,7.1,8,3,804,11188
1111202,11112,FIDM-Fashion Institute of Design & Merchandising-San Francisco,32781,7.6,8,3,137,1795
267800,2678,Bryant & Stratton College-Buffalo,11544,18.8,6,3,1809,9604
2179947,21799,Argosy University-The Art Institute of California-San Diego,24168,15.5,8,3,3079,19780
493404,4934,Daymar College-Murfreesboro,23182,27.1,6,3,288,1062
764900,7649,Rocky Mountain College of Art and Design,23693,16.5,8,3,77,464
2179907,21799,Argosy University-Phoenix Online Division,26205,15.5,8,3,3079,19780
1027900,10279,Hickey College,15607,7.6,6,3,20,261
869410,8694,Rasmussen College-Florida,17264,7.1,8,3,804,11188
1303918,13039,The Art Institute of Charlotte,21344,14.5,8,3,2196,15142
1303904,13039,South University-West Palm Beach,21043,14.5,8,3,2196,15142
638501,6385,Chamberlain College of Nursing-Ohio,25250,3.8,8,3,315,8093
3122601,31226,Eastern International College-Belleville,18075,0,6,3,0,220
3868400,38684,Los Angeles College of Music,31456,4.5,6,3,2,44
2189101,21891,Centro de Estudios Multidisciplinarios-Humacao,5586,0.3,6,3,1,252
3027700,30277,Pacific College of Oriental Medicine-San Diego,19951,8,8,3,35,435
1303923,13039,South University-High Point,23168,14.5,8,3,2196,15142
1072751,10727,DeVry University-North Carolina,26044,11.2,8,3,4118,36680
1116600,11166,Broadview University-West Jordan,18448,13.7,8,3,69,501
3109000,31090,Living Arts College,24016,6.4,6,3,21,326
835000,8350,The Art Institute of Philadelphia,23991,14.7,6,3,214,1453
962107,9621,Herzing University-Birmingham,20166,13.6,8,2,786,5770
1256100,12561,Five Towns College,18691,11.2,8,3,29,257
4051308,40513,Brown Mackie College-Akron,16999,23.2,6,3,3653,15704
2189106,21891,Centro de Estudios Multidisciplinarios-Mayaguez,6083,0.3,6,3,1,252
458609,4586,Kaplan University-Lincoln Campus,17681,13.7,8,1,5116,37249
745900,7459,Paier College of Art Inc,12875,7.4,6,3,4,54
493400,4934,Daymar College-Nashville,22309,27.1,6,3,288,1062
1303911,13039,South University–Virginia Beach,22498,14.5,8,3,2196,15142
927007,9270,The Art Institute of Virginia Beach,22934,18.8,6,3,723,3845
2218808,22188,Brookline College-Albuquerque,19287,14.6,8,3,284,1934
458604,4586,Kaplan University-Cedar Rapids Campus,16482,13.7,8,1,5116,37249
2117102,21171,The Art Institute of Austin,23740,17.1,6,3,425,2477
267816,2678,Bryant & Stratton College-Hampton,13835,18.8,6,3,1809,9604
267802,2678,Bryant & Stratton College-Online,13427,18.8,6,3,1809,9604
372612,3726,American National University-Columbus,17422,12.4,8,3,214,1722
4130200,41302,Institute of Production and Recording,25276,13.7,6,3,18,131
927003,9270,The Art Institute of Tennessee-Nashville,22224,18.8,6,3,723,3845
2178500,21785,Eagle Gate College-Murray,18368,17.2,8,3,104,602
781900,7819,The Art Institute of Portland,22407,11.8,8,3,75,633
2117104,21171,The Art Institute of San Antonio,22598,17.1,6,3,425,2477
145987,1459,Strayer University-Texas,26547,10.6,8,3,2527,23813
458606,4586,Kaplan University-Mason City Campus,17482,13.7,8,1,5116,37249
2362100,23621,Full Sail University,27840,12.7,8,3,1150,9030
1303922,13039,South University-Cleveland,21436,14.5,8,3,2196,15142
1116604,11166,Broadview University-Boise,16238,13.7,8,3,69,501
145961,1459,Strayer University-New Jersey,23769,10.6,8,3,2527,23813
493800,4938,South College,25885,16.6,8,3,141,848
1303910,13039,South University–Richmond,20773,14.5,8,3,2196,15142
145911,1459,Strayer University-Maryland,25794,10.6,8,3,2527,23813
927002,9270,The Art Institute of Washington,22481,18.8,6,3,723,3845
2158417,21584,Harrison College-Grove City,19032,20.1,6,3,708,3521
2179948,21799,Argosy University-The Art Institute of California-Inland Empire,21426,15.5,8,3,3079,19780
887800,8878,AI Miami International University of Art and Design,21849,14.4,8,3,2378,16504
4051300,40513,The Art Institute of Phoenix,21017,23.2,6,3,3653,15704
2078900,20789,The Art Institute of Colorado,21712,16.2,6,3,156,962
1303907,13039,South University-Columbia,19422,14.5,8,3,2196,15142
2360800,23608,Provo College,17461,13.8,6,3,43,311
3071605,30716,College of Business and Technology-Miami Gardens,21839,18.6,6,3,123,658
2577900,25779,Santa Barbara Business College-Bakersfield,12586,12.4,6,3,47,379
145937,1459,Strayer University-South Carolina,25699,10.6,8,3,2527,23813
1303915,13039,South University-Austin,23690,14.5,8,3,2196,15142
189500,1895,Waldorf University,17112,9.7,8,3,52,533
145900,1459,Strayer University-Global Region,24990,10.6,8,3,2527,23813
962108,9621,Herzing University-Minneapolis,16592,13.6,8,2,786,5770
1303906,13039,South University-Montgomery,20189,14.5,8,3,2196,15142
940700,9407,Lincoln College of New England-Southington,24459,7.6,6,3,40,522
2179902,21799,Argosy University-Atlanta,17257,15.5,8,3,3079,19780
638500,6385,Chamberlain College of Nursing-Illinois,23059,3.8,8,3,315,8093
4051304,40513,The Art Institute of Indianapolis,17784,23.2,6,3,3653,15704
145939,1459,Strayer University-Georgia,25726,10.6,8,3,2527,23813
2179943,21799,Argosy University-The Art Institute of California-San Francisco,22560,15.5,8,3,3079,19780
2298000,22980,Design Institute of San Diego,16612,1.4,6,3,1,69
145932,1459,Strayer University-Tennessee,25183,10.6,8,3,2527,23813
145942,1459,Strayer University-Florida,24596,10.6,8,3,2527,23813
267810,2678,Bryant & Stratton College-Cleveland,14201,18.8,6,3,1809,9604
145901,1459,Strayer University-Virginia,24993,10.6,8,3,2527,23813
4051303,40513,The Art Institute of Las Vegas,20005,23.2,6,3,3653,15704
267801,2678,Bryant & Stratton College-Amherst,11931,18.8,6,3,1809,9604
747000,7470,The Art Institute of Pittsburgh,22253,20.9,6,3,1639,7830
1091300,10913,Madison Media Institute,17182,12.1,6,3,100,820
145929,1459,Strayer University-North Carolina,25709,10.6,8,3,2527,23813
267806,2678,Bryant & Stratton College-Syracuse North,11808,18.8,6,3,1809,9604
1258401,12584,The Illinois Institute of Art-Schaumburg,20344,14.7,6,3,441,2998
2113600,21136,American InterContinental University-Online,12931,19.8,8,3,2260,11403
747000,7470,The Art Institute of Pittsburgh,22253,20.9,6,3,1639,7830
145900,1459,Strayer University-Global Region,24990,10.6,8,3,2527,23813
4160400,41604,Angeles College,11103,11.3,4,3,18,158
743900,7439,Fountainhead College of Technology,20601,4.4,6,3,3,67
1258405,12584,The Art Institute of Michigan,19402,14.7,6,3,441,2998
2179907,21799,Argosy University-Phoenix Online Division,26205,15.5,8,3,3079,19780
2117100,21171,The Art Institute of Houston,20109,17.1,6,3,425,2477
2254000,22540,New England Culinary Institute,19424,17.3,6,3,27,156
2179901,21799,Argosy University-Twin Cities,15732,15.5,8,3,3079,19780
3062700,30627,Platt College-Los Angeles,23693,5,6,3,42,840
4074300,40743,Hondros College of Nursing,25843,11.4,6,3,143,1253
405707,4057,National American University-Sioux Falls,11057,23.7,8,3,1623,6835
1091302,10913,Minneapolis Media Institute,18447,12.1,6,3,100,820
